id,track_name,artist_ids,artist_names,album_id,album_name,release_date,duration,uri,playlist_offset,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence
3uQOM5bOOjac09HHMoaWzq,Suffer Alone,38eUVFRyGFT6VnEbaFRScQ,Conjurer,602wn38YItSknzxdpiXl69,Páthos,2022-07-01,153.52,spotify:track:3uQOM5bOOjac09HHMoaWzq,2556,0.00057,0.253,0.977,0.349,0.458,-4.264,0.2,170.344,0.156
7vV5KQQ19H6wIfoJ6QPHN6,Path to R,6oQRvz9JHOHWtryh47KdOH,Druids,4w9iREsKLfGydiRkPt5g9I,Path to R,2022-04-05,406.653,spotify:track:7vV5KQQ19H6wIfoJ6QPHN6,2557,0.000737,0.34,0.834,0.502,0.206,-5.919,0.0488,111.939,0.373
6kAOsnRUgp21bPiUoVZeuJ,Patient Number 9 (feat. Jeff Beck),"6ZLTlhejhndI4Rh53vYhrY,0AD4odMWVQ2wUSlgxOB5Rl","Ozzy Osbourne,Jeff Beck",6ofIoMgNMIM7cvlxjWNcpN,Patient Number 9 (feat. Jeff Beck),2022-06-24,441.402,spotify:track:6kAOsnRUgp21bPiUoVZeuJ,2558,0.000197,0.316,0.869,0.199,0.133,-4.244,0.0642,169.916,0.302
3XKw3EzMYgsPhXgUdeSNxY,Pause,5jpyAwEsD5SwG8bno6eCS8,James Righton,5imjq0F2xznUmvGWcwJ6kl,Pause,2022-04-05,172.706,spotify:track:3XKw3EzMYgsPhXgUdeSNxY,2559,0.158,0.847,0.724,0.072,0.325,-6.947,0.0528,129.961,0.699
7FhI3JwSM1SGg8EB5TUksh,Miss Sundown,1g58rJkJZVaUGMUTHTZmYi,Pink Mountaintops,2FTUVjUOVZQGWi7voeq8IO,Peacock Pools,2022-05-06,122.186,spotify:track:7FhI3JwSM1SGg8EB5TUksh,2560,2.01e-05,0.324,0.835,0.00239,0.138,-5.263,0.0396,131.885,0.734
0WpNBopdvD6TLqnrru7mdt,Pedal Metal 3 060922,1umBnHAS8XgfmfnGRqIw7V,Dan Drohan,1YHGosjPSeY2VzA6doZoku,Pedal Metal 3 060922,2022-06-25,166.713,spotify:track:0WpNBopdvD6TLqnrru7mdt,2561,0.594,0.512,0.723,0.457,0.111,-9.481,0.811,106.391,0.385
0Jv5wBQOaDBB2UHppWOgHw,People Are Pissed,0dLSQG3IV62UNVhWUe6mx6,Gruff Rhys,72ZkCvALoqrz2kkAod66XW,People Are Pissed,2022-03-09,468.991,spotify:track:0Jv5wBQOaDBB2UHppWOgHw,2562,0.277,0.665,0.681,0.0137,0.0916,-6.816,0.0421,128.008,0.954
3TH7gp7wyiussxXqNCeIPg,All You Can Do,0uidCrGVU0jsPwrGihor6c,End on End,1WX3hrAMm7mKlsHyCuOeIw,People Like You,2022-03-16,116.0,spotify:track:3TH7gp7wyiussxXqNCeIPg,2563,1.38e-05,0.269,0.952,0.0278,0.219,-5.817,0.0521,85.275,0.579
4RaCxaQOamDZvhR3SZLG3T,People Watching,32ONqBogM4wH7VRbcMZYtE,Ganser,3tXbuakJdiHbZmbmPfhO6S,People Watching,2022-05-25,191.105,spotify:track:4RaCxaQOamDZvhR3SZLG3T,2564,0.00214,0.549,0.883,0.00389,0.103,-5.361,0.0417,128.102,0.586
0u6gZj8dbylIkUqBlr7eQW,Reveal,19pyT3VlqEXiozOlxsk1vt,40 Watt Sun,5MjCWxNiGEz6P9dm9Se3a5,Perfect Light,2022-01-20,526.713,spotify:track:0u6gZj8dbylIkUqBlr7eQW,2565,0.707,0.637,0.143,3.26e-05,0.354,-12.198,0.0371,101.15,0.0726
6sujPiM8965NSYtOWrqD5e,Perm Act,"3qYfqdVwX0fil71onLpLkh,0Ynh5WKqwbdYqJUpVpfEGS","Thee Oh Sees,Osees",6iTgrEwhmV4BX67yrbAzh5,Perm Act,2022-06-24,232.653,spotify:track:6sujPiM8965NSYtOWrqD5e,2566,0.0678,0.446,0.772,0.303,0.0437,-6.811,0.0322,90.983,0.482
7E8hYO9dwNEBYAyPDBqJb6,Perpetual Green of the Willow Groves,1ZYRTJCj869ya07OpEAlGR,Unreqvited,5DqWbby5Wo6rt6nVFnCdjl,Perpetual Green of the Willow Groves,2022-02-14,1273.645,spotify:track:7E8hYO9dwNEBYAyPDBqJb6,2567,0.00558,0.188,0.84,0.933,0.0923,-8.571,0.0736,120.017,0.0364
2IPccyVlW3rhertNJ5fZK2,Human Jigsaw Puzzle,5yKm5imhB4UOnksg0pclLp,Grave Infestation,4YNJTZq9FT1yVjQHGaudVQ,Persecution of the Living,2022-06-03,249.893,spotify:track:2IPccyVlW3rhertNJ5fZK2,2568,1.12e-06,0.22,0.927,0.848,0.282,-9.765,0.138,102.198,0.104
1Smr5ThPPPTAxUe38s0ljV,8086,77s5NAGQbxu8oLstaqSwHE,MASTER BOOT RECORD,4kpwecE3iU3D431SaMBtrG,PERSONAL COMPUTER,2022-05-13,304.902,spotify:track:1Smr5ThPPPTAxUe38s0ljV,2569,8.43e-06,0.335,0.918,0.589,0.243,-5.794,0.045,114.994,0.0713
774ZxELD5TXk7LjL7nC6bw,Personal Message,1S0vL284jxZYKtZQ2jsQ2X,Melody's Echo Chamber,0GWoc15YQKx3hTndrS5NjM,Personal Message,2022-03-09,240.786,spotify:track:774ZxELD5TXk7LjL7nC6bw,2570,0.0078,0.292,0.557,0.793,0.0654,-7.47,0.03,89.531,0.413
1dMZ4tyTc9iYMGsVCJykpn,Perverse Entity,04PPZVRf2s2YMz2rb8eBu1,Altars,4fjvfo4rVH7xAmIBsw2ifK,Perverse Entity,2022-05-10,231.0,spotify:track:1dMZ4tyTc9iYMGsVCJykpn,2571,2.54e-06,0.245,0.959,0.804,0.353,-7.882,0.104,105.499,0.079
0zXB5D5zqnSpEu5sEcVW4g,Evil is Evil,7DLdKCkMkrgltlWkg0dseU,Centinex,6eu1vBIdImbfw4duWW3F2j,The Pestilence,2022-04-01,217.16,spotify:track:0zXB5D5zqnSpEu5sEcVW4g,2572,6.53e-06,0.462,0.933,0.856,0.0599,-9.893,0.0557,105.963,0.215
170ShJm57F7Yq4b65nwFJb,Tulips,0qnD30FBRPes7ZFDvsEBAv,Omri Smadar,33HoRubzlfdFHKsi3sz6bu,Petals,2022-03-04,263.04,spotify:track:170ShJm57F7Yq4b65nwFJb,2573,0.223,0.736,0.575,0.905,0.142,-9.193,0.0475,111.996,0.238
54JbdfY1sSAa1lTrtNAE4Z,Daffodils,0qnD30FBRPes7ZFDvsEBAv,Omri Smadar,33HoRubzlfdFHKsi3sz6bu,Petals,2022-03-04,303.61,spotify:track:54JbdfY1sSAa1lTrtNAE4Z,2574,0.00543,0.707,0.723,0.863,0.132,-10.181,0.0541,120.0,0.303
2EmeGMsE1gGKSIB3yUUzus,Pet Meds,44oN0vCjXKYPCMzLknfbFX,Kamikaze Nurse,7lbuzReqmONPxvTdicE6mN,Pet Meds,2022-05-17,291.396,spotify:track:2EmeGMsE1gGKSIB3yUUzus,2575,0.116,0.375,0.881,0.00118,0.214,-6.409,0.129,139.948,0.363
7FqoFxyUoY0r97NjFXWavT,Petrified Against the Emanation,3tcKAy4Qsv4S1UAm4nfkeR,Chaos Perversion,6JU2XzC2PIkV3QRTMwYbQY,Petrified Against the Emanation,2022-01-21,253.493,spotify:track:7FqoFxyUoY0r97NjFXWavT,2576,3.69e-06,0.0807,0.631,0.831,0.327,-6.639,0.0483,169.852,0.274
2BJcZXqJKMoY6tnZ7kTR8S,Hanker,5W5WG8x5yc4J5RYeJ5C690,Petbrick,0B5Se388xzKziKmbI0FFXk,Pet Sounds Vol.2,2021-12-17,220.863,spotify:track:2BJcZXqJKMoY6tnZ7kTR8S,2577,5.04e-05,0.449,0.883,0.869,0.524,-8.915,0.0582,100.049,0.0461
4UXiSPbxKvaJFxapJBhzXX,The Perfume of Sins,3kNqzLmW33fQIfmZ1OfqMA,DIR EN GREY,6UwjEa3d5izqJbyieLVXRj,PHALARIS,2022-06-15,258.773,spotify:track:4UXiSPbxKvaJFxapJBhzXX,2578,2.78e-06,0.328,0.915,0.692,0.368,-5.551,0.106,172.069,0.257
5cUc362ngXoYwqIWE98Y1n,Slowly Festering in Rigor Mortis,6xsBFCvuEB3EjsawzC4l8d,Night Hag,03icQtdo6Jbo9QKRSZeTbm,Phantasmal Scourge,2022-01-28,439.978,spotify:track:5cUc362ngXoYwqIWE98Y1n,2579,7.21e-05,0.182,0.828,0.918,0.08,-10.566,0.0575,171.961,0.156
4cdwjVmeBMFuYq8kJLLmMq,Adama,"0qnD30FBRPes7ZFDvsEBAv,6zAtjfoXnqbsmc9urtpOtA","Omri Smadar,Roy Shpilman",2QsjhfiuF6bZtdgZnsLeK7,Phase Of Motion,2022-04-28,388.0,spotify:track:4cdwjVmeBMFuYq8kJLLmMq,2580,0.000554,0.781,0.903,0.855,0.0967,-9.737,0.0436,120.005,0.472
3IKaUZuDgtkueyiBMHCQR4,Didgital,0qnD30FBRPes7ZFDvsEBAv,Omri Smadar,2QsjhfiuF6bZtdgZnsLeK7,Phase Of Motion,2022-04-28,452.0,spotify:track:3IKaUZuDgtkueyiBMHCQR4,2581,0.000337,0.713,0.749,0.885,0.0999,-11.063,0.0447,119.991,0.329
3Lyd9uGwrnZmcUUx3XYaXa,Alpha Howl,7ssGZO3qDsbwCaBOBcQ4aA,Moon Tooth,2qfghxH803q4OFSszIDEt3,Phototroph,2022-05-13,234.0,spotify:track:3Lyd9uGwrnZmcUUx3XYaXa,2582,0.000325,0.395,0.975,8.71e-06,0.321,-3.133,0.161,89.824,0.188
3VenV3gVJnX9EKPXKrl4Lh,Phototroph,7ssGZO3qDsbwCaBOBcQ4aA,Moon Tooth,2qfghxH803q4OFSszIDEt3,Phototroph,2022-05-13,244.0,spotify:track:3VenV3gVJnX9EKPXKrl4Lh,2583,0.0012,0.368,0.983,0.000126,0.278,-2.294,0.175,179.959,0.207
7xs48e0vLvOiLCOCPC8IvH,Picnic in the Dark,4PjjytFMesfTDa9BmydLGW,Renata Zeiguer,7wtgoClomtg1Bg8nXZptaK,Picnic in the Dark,2022-03-15,231.481,spotify:track:7xs48e0vLvOiLCOCPC8IvH,2584,0.759,0.424,0.38,0.00602,0.13,-7.503,0.0291,69.655,0.216
0rLAvcb4GMcxu9nvOwDyva,For Thy Light Is Ice,1kaiQHeL8Na4dtRGOPA77a,Moonlight Sorcery,4A3MbWuHJxprtVQJoMDHji,Piercing Through the Frozen Eternity,2022-02-18,266.951,spotify:track:0rLAvcb4GMcxu9nvOwDyva,2585,0.000168,0.208,0.97,0.867,0.107,-5.55,0.0971,160.044,0.0341
44QReqha5ZQ83U6NcG3xCo,PIG,50WDTKRSrvgZrQMWMw0QWQ,The Machinist,6mwcmC4zE6BDyCukqsZyTS,PIG,2022-06-03,185.005,spotify:track:44QReqha5ZQ83U6NcG3xCo,2586,6.94e-06,0.469,0.961,0.533,0.313,-4.831,0.143,77.488,0.569
3YG1bDyYi59o947Radg2Ya,Inia,22N13sDYkfrSOZp1CptvIN,Anteloper,2jgLFo21V71eHkG8e2qovo,Pink Dolphins,2022-06-22,274.243,spotify:track:3YG1bDyYi59o947Radg2Ya,2587,0.00182,0.265,0.919,0.914,0.0389,-8.194,0.0803,105.359,0.156
31ih4zSrfyoFtMvm7PEw43,Master the Hurricane,5kanN1nKzrkW1m2gZmo82x,Visions of Atlantis,0fLeH63QKjTuh7pr2RbEYj,Pirates,2022-05-13,438.4,spotify:track:31ih4zSrfyoFtMvm7PEw43,2588,0.000576,0.474,0.873,5.01e-05,0.135,-8.694,0.076,100.01,0.266
7hbUuHOl7TB6uBYDlbFbvH,I'm Not Surprised,4zjO8Jhi2pciJJzd8Q6rga,Unlike Pluto,7Ih2h5RbwzFVwrC4LaMeQ9,Pixelated Oblivion,2022-05-27,229.652,spotify:track:7hbUuHOl7TB6uBYDlbFbvH,2589,0.00157,0.358,0.682,0.0105,0.122,-6.908,0.034,80.78,0.331
5UDYXYlHhoRWpAvJrAubtq,The Place To Be,6SBgDfIRb6IE9TrA6w8Zg6,Downset,1sjnl8bQg2G3VacyJvy2wx,The Place To Be,2022-04-29,225.279,spotify:track:5UDYXYlHhoRWpAvJrAubtq,2590,0.00145,0.579,0.926,3.75e-06,0.0828,-5.673,0.129,155.076,0.632
4CZmS3cLQJXtSrgSp89A8M,Cold Day,6O8aGlR5LBwVWwEFzDpiOI,An Isolated Mind,3UEeQnYX9Q2GQsEaeE8kbP,A Place We Cannot Go,2022-02-14,341.971,spotify:track:4CZmS3cLQJXtSrgSp89A8M,2591,0.234,0.433,0.637,0.908,0.045,-12.17,0.0618,96.953,0.197
7vEfK1zL7FF5SVy4s1sYUC,Plagued,6qO6LhD6FuXK5e2PtfAIMz,We Came As Romans,0WgDndMMinCJLLMQ2MMoxP,Plagued,2022-06-22,209.84,spotify:track:7vEfK1zL7FF5SVy4s1sYUC,2592,4.72e-06,0.456,0.933,0.00043,0.37,-3.386,0.057,96.624,0.568
4C48sLA0FlfpnasNPhoKoe,Sarin,5hOxl1B20sRbDI4h27K3Aw,Absent in Body,5z0ali2A2jp4RI70VlvBfr,Plague God,2022-03-25,357.725,spotify:track:4C48sLA0FlfpnasNPhoKoe,2593,6.48e-05,0.482,0.799,0.268,0.258,-6.767,0.0443,120.016,0.0368
6tammuqjdqFjxYCg4eY9u8,The Half Rising Man,5hOxl1B20sRbDI4h27K3Aw,Absent in Body,5z0ali2A2jp4RI70VlvBfr,Plague God,2022-03-25,490.078,spotify:track:6tammuqjdqFjxYCg4eY9u8,2594,0.0366,0.263,0.445,0.901,0.0564,-11.256,0.0414,119.98,0.0367
6VzbGyd3z2nhv5zqgTtZXg,plain english,"5dAHI3WBHJFGRaAyDm5VHT,1umUe3DQdjTkk0LoMuwcj2","Record Setter,Home Is Where",1WCGtu0WMxQy6xYJ2ebn7N,plain english,2022-03-30,181.368,spotify:track:6VzbGyd3z2nhv5zqgTtZXg,2595,0.000174,0.275,0.688,0.739,0.142,-8.008,0.0404,115.651,0.165
3KaJdRkjeZpiJb50tcEgHz,Plastic,3gcJTounp4NCELEkzR8oI1,Oog Bogo,4Tl85vAEGf3RUAb23hfnxx,Plastic,2022-05-10,180.96,spotify:track:3KaJdRkjeZpiJb50tcEgHz,2596,0.0011,0.565,0.597,0.0,0.118,-7.842,0.0264,107.268,0.847
5KF3BUzFYpRxjSUTa5kWuP,New State,3gcJTounp4NCELEkzR8oI1,Oog Bogo,4BdqBu23DHUReIb4qwxUYR,Plastic,2022-07-01,186.44,spotify:track:5KF3BUzFYpRxjSUTa5kWuP,2597,0.0108,0.562,0.484,0.00424,0.0289,-7.679,0.225,158.623,0.871
6XDIdtt7sugfe7UHYIDWXW,Moon Over Marin,30U8fYtiNpeA5KH6H87QUV,Dead Kennedys,7vtq4mlZSC1HC4a6UdcVug,"Plastic Surgery Disasters/In God We Trust, Inc.",2001,267.633,spotify:track:6XDIdtt7sugfe7UHYIDWXW,2598,8.71e-05,0.195,0.883,1.58e-05,0.36,-7.082,0.0631,158.219,0.33
5H9NsCxxAnLQhT2usGd35N,PLAYGOD,6oPQiSj92N4mk5jXLtX1bl,Poppy Ajudha,0ie2yzXuB8Uu2TIefJfzao,PLAYGOD,2022-03-14,243.266,spotify:track:5H9NsCxxAnLQhT2usGd35N,2599,0.317,0.497,0.685,0.0,0.1,-6.65,0.095,162.896,0.402
5lWTv6nMPXeVFHifOIpX4U,Play Time,4j7vAPWYV5yRdX8CnSq0Jc,October Ends,4VCY5HtkP5SU8AqSo36y9K,Play Time,2022-06-07,216.917,spotify:track:5lWTv6nMPXeVFHifOIpX4U,2600,0.000681,0.571,0.918,0.0,0.227,-4.01,0.073,92.97,0.432
4zWPnwpdSQnSM9uoL1n0Ew,Please Yourself,10butpS2A0V5nRIu2YDrKI,Crack Cloud,1FfATNkedukRN2ZRDtqu6t,Please Yourself,2022-05-11,199.753,spotify:track:4zWPnwpdSQnSM9uoL1n0Ew,2601,0.0213,0.571,0.748,1.06e-05,0.352,-7.184,0.037,99.786,0.377
0VXSTTyywavp2km7jWLJMf,Pledge Drive,32kCEAvtuFzIZA15zrhQDW,Cheekface,0HS2xossJcMdoeg4ZNf9Ow,Pledge Drive,2022-06-20,164.026,spotify:track:0VXSTTyywavp2km7jWLJMf,2602,0.177,0.887,0.4,0.0,0.053,-6.816,0.0517,130.044,0.979
3hFUGbn2apYKWXNNdHkwDa,Never Likely,7AQiEpHW4PwI1sfH1moFsV,PLOSIVS,1RPiFWW3mrwX8XpqRwrfVd,PLOSIVS,2022-03-17,223.407,spotify:track:3hFUGbn2apYKWXNNdHkwDa,2603,5.53e-05,0.397,0.916,0.758,0.374,-6.279,0.0457,90.001,0.297
3HxbfoLwJ2pBqGMtZJqOYQ,Ploys,7cCi9XoRu8Y1SyJ9c94fhc,Working Men's Club,76FKqzmi4E4BO7PCqD4AdW,Ploys,2022-05-31,178.866,spotify:track:3HxbfoLwJ2pBqGMtZJqOYQ,2604,0.000235,0.61,0.938,0.606,0.343,-6.172,0.0605,119.933,0.902
2JY4YbmHfu5wXK4q0iRetL,This is Mine - Redux,7kHzfxMLtVHHb523s43rY1,Converge,5ZqSwDjbQ9P8kXxfjTshls,The Poacher Diaries (Redux),2022-03-18,92.971,spotify:track:2JY4YbmHfu5wXK4q0iRetL,2605,7.01e-06,0.479,0.951,4.51e-06,0.345,-4.484,0.1,101.856,0.333
3mfkXLALwNMJXMJmgKBKf6,They Stretch for Miles - Redux,7kHzfxMLtVHHb523s43rY1,Converge,5ZqSwDjbQ9P8kXxfjTshls,The Poacher Diaries (Redux),2022-03-18,250.309,spotify:track:3mfkXLALwNMJXMJmgKBKf6,2606,2.12e-05,0.473,0.925,0.000212,0.344,-5.993,0.0388,105.55,0.355
5mqyQoqneRYG7jy33F02vH,My Great Devastator - Redux,7kHzfxMLtVHHb523s43rY1,Converge,5ZqSwDjbQ9P8kXxfjTshls,The Poacher Diaries (Redux),2022-03-18,294.762,spotify:track:5mqyQoqneRYG7jy33F02vH,2607,3.23e-05,0.338,0.951,5.37e-05,0.068,-5.963,0.111,132.758,0.219
46aFmZ4KD4tQSZL954ZYNW,The Human Shield - Redux,7kHzfxMLtVHHb523s43rY1,Converge,5ZqSwDjbQ9P8kXxfjTshls,The Poacher Diaries (Redux),2022-03-18,224.084,spotify:track:46aFmZ4KD4tQSZL954ZYNW,2608,4.87e-06,0.251,0.978,1.02e-06,0.105,-5.155,0.125,139.204,0.319
3Y531nyvCKaX5c72nqsWC3,Minnesota - Redux,7kHzfxMLtVHHb523s43rY1,Converge,5ZqSwDjbQ9P8kXxfjTshls,The Poacher Diaries (Redux),2022-03-18,313.609,spotify:track:3Y531nyvCKaX5c72nqsWC3,2609,4.4e-06,0.222,0.628,0.169,0.104,-6.705,0.0417,117.078,0.0686
11O2WpROGfGmVrvIjVWzjV,Poison Flowers,29T1xRveILTzNfQkuqlvDf,Billy Howerdel,52l1ZY3fbJ6SlIgDcyrnT6,Poison Flowers,2022-03-04,332.76,spotify:track:11O2WpROGfGmVrvIjVWzjV,2610,0.016,0.587,0.639,0.269,0.0866,-7.992,0.0367,124.004,0.313
46bAhvS0WwDbQ1xVUJAADa,Poisonous Storytelling,"1WHoAjAWGx5qLsgzpaOk7W,6VJZYivuYJGCrPuOAnI7Qo","Hercules & Love Affair,ANOHNI",2J3TaPO4CsRa9n7F6gNaEE,Poisonous Storytelling,2022-04-06,320.0,spotify:track:46bAhvS0WwDbQ1xVUJAADa,2611,0.324,0.509,0.518,0.0162,0.0978,-9.688,0.0437,95.607,0.0993
5M2t52b1gIGcE43F9Dz7uZ,Poison Palace,404E4fT1VvILYSsro18vYF,Buried Realm,0RCSKaIXTwJaYQeeSbUk0a,Poison Palace,2022-05-06,311.175,spotify:track:5M2t52b1gIGcE43F9Dz7uZ,2612,3.71e-06,0.363,0.923,0.911,0.23,-10.365,0.0904,121.002,0.0422
4xxR4baEwUB2gkjZAkK6XF,Polar Vortex,3LehH71IZCno6UsiFR14vr,Dead Head,1yRZivlVwGFmkuVzGAeyQh,Polar Vortex,2022-03-18,241.0,spotify:track:4xxR4baEwUB2gkjZAkK6XF,2613,1.43e-05,0.302,0.983,0.259,0.313,-10.868,0.0757,126.63,0.0874
4oC47vjpykCzXZNY7005IV,Police Dog Blues,2Lhs0asnFQiLuntn3s8p78,Lambchop,7uTfFciVxdiJoy8x0niNiD,Police Dog Blues,2022-06-16,356.76,spotify:track:4oC47vjpykCzXZNY7005IV,2614,0.254,0.366,0.637,0.696,0.0976,-6.259,0.0744,148.145,0.297
112ODhA6Xh9999jyqpYAmO,Popecrusher,0ucuxyPTAHv0TPkA1WBV10,Witchery,5lp8Fhsz1D6kZypBMGUDn8,Popecrusher,2022-05-20,188.346,spotify:track:112ODhA6Xh9999jyqpYAmO,2615,0.000115,0.487,0.992,0.166,0.12,-4.044,0.0853,111.976,0.337
6oOZSrzBB2QTSRY3qoWaYy,Empire,59YzmPPL4s9KUfV4kqWYS1,Memoremains,3chKNZRdtp9IFFIgzYIWoz,Pop Metal,2022-06-17,191.999,spotify:track:6oOZSrzBB2QTSRY3qoWaYy,2616,0.0003,0.581,0.951,2.48e-05,0.339,-3.978,0.0633,95.014,0.46
6egCRoFoyITQsNDmZPzq1q,Pop Off!,6guC9FqvlVboSKTI77NG2k,Dance Gavin Dance,3tV7Af0i1nTxUZYcSUnjQf,Pop Off!,2022-05-04,188.823,spotify:track:6egCRoFoyITQsNDmZPzq1q,2617,0.0248,0.588,0.929,0.0,0.0447,-3.555,0.0637,138.95,0.874
2S4sNFFyqPZohLgygtNM8T,Porcelain,23lyMLxYNPS15hpVvFNptR,Stoned Jesus,2XRu29TAf9vGLubqsg2aIb,Porcelain,2022-05-26,489.012,spotify:track:2S4sNFFyqPZohLgygtNM8T,2618,0.166,0.684,0.349,0.527,0.114,-9.929,0.0284,98.016,0.505
7yeeVXts7aPAfiYCgCNtD9,There Can Be No Forgiveness Without the Shedding of Blood,4Az9iPUneTTEV3SfuPKtuD,Hush,7GX18QoFpHSnAHCbE8SrJr,The Pornography of Ruin,2022-06-24,256.932,spotify:track:7yeeVXts7aPAfiYCgCNtD9,2619,0.000354,0.28,0.452,0.92,0.107,-10.281,0.0387,111.677,0.125
48mBGRkqp9HSXUdoRtQfkg,Maiden and the Monster,2ePzbA0F0TD96Na0MEB2Cf,Kirk Hammett,0Fd2QUbcP7l1u9a4axlrLE,Portals,2022-04-23,437.866,spotify:track:48mBGRkqp9HSXUdoRtQfkg,2620,0.016,0.293,0.771,0.819,0.0696,-5.34,0.0422,119.941,0.131
5YFpey87XfeCZu4UCyh15e,The Jinn,2ePzbA0F0TD96Na0MEB2Cf,Kirk Hammett,0Fd2QUbcP7l1u9a4axlrLE,Portals,2022-04-23,417.226,spotify:track:5YFpey87XfeCZu4UCyh15e,2621,2.13e-05,0.281,0.797,0.443,0.173,-6.013,0.0491,104.022,0.111
7huVXCzBVQwA4ZWlFxAmDX,High Plains Drifter,2ePzbA0F0TD96Na0MEB2Cf,Kirk Hammett,0Fd2QUbcP7l1u9a4axlrLE,Portals,2022-04-23,285.96,spotify:track:7huVXCzBVQwA4ZWlFxAmDX,2622,0.089,0.223,0.714,0.572,0.12,-4.392,0.04,173.345,0.234
3eorQwusMXH9ErOLViCkTb,Empyrean Halls,3rN0JqDUb80CzxvsEuYxQO,Mass Worship,4gN9UsBAZxs3UIRiDj9e9w,Portal Tombs,2022-02-04,220.333,spotify:track:3eorQwusMXH9ErOLViCkTb,2623,0.00171,0.126,0.919,3.46e-05,0.0623,-5.459,0.139,174.924,0.0377
4G7sdrSaxx5Is6QKAWfnT0,Lawsuits and Suicide,2aBdKyqYmbMAxMFCujJSqw,Shilpa Ray,69ys9hSDnTpciv6g9YOaM2,Portrait of a Lady,2022-04-29,213.05,spotify:track:4G7sdrSaxx5Is6QKAWfnT0,2624,0.0315,0.478,0.944,8.25e-06,0.125,-2.321,0.0667,179.938,0.303
0tnlcp0wycGsMvo2OC03vt,Possessed,5WOBHV40DFyglQzLVjoH2s,Entrails,1ZZflGzxjdhqkDV6vt5IME,Possessed,2022-06-03,262.449,spotify:track:0tnlcp0wycGsMvo2OC03vt,2625,2.03e-06,0.384,0.985,0.534,0.106,-5.212,0.207,149.014,0.0537
4ILJxejqqWk4y8oWsxYDtE,Poster Child,0L8ExT028jH3ddEcZwqJJ5,Red Hot Chili Peppers,7hcWLkAhIDMGJCi2mIUQa8,Poster Child,2022-03-04,318.421,spotify:track:4ILJxejqqWk4y8oWsxYDtE,2626,0.0467,0.714,0.784,0.00824,0.124,-5.423,0.0528,165.229,0.72
7fYRg3CEbk6rNCuzNzMT06,Potion (with Dua Lipa & Young Thug),"7CajNmpbOovFoOoasH2HaY,6M2wZ9GZgrQXHCFfjv46we,50co4Is1HCEo8bhOyUWKpn","Calvin Harris,Dua Lipa,Young Thug",1V6HksALLzO5ihpU3YVqJc,Potion (with Dua Lipa & Young Thug),2022-05-27,214.459,spotify:track:7fYRg3CEbk6rNCuzNzMT06,2627,0.158,0.824,0.697,4.11e-05,0.077,-4.869,0.0473,99.988,0.757
6Gb31meR8aM4C7V1ErctI1,Poverty Hymn,4Y5CKbAT8fHWEbpLGFNygB,Falls of Rauros,6RJZf57lsYnJ0xYzn4DoR9,Poverty Hymn,2022-02-23,395.32,spotify:track:6Gb31meR8aM4C7V1ErctI1,2628,1.65e-05,0.103,0.826,0.813,0.105,-9.457,0.0911,157.892,0.0948
7dPjCLYM57JmjDTwyqqACV,Power,5v4Rmw4m3h9jJUeXd4hD2m,Toxik,3aIVh6lUJHZZK31QUKudxj,Power,2022-06-15,257.733,spotify:track:7dPjCLYM57JmjDTwyqqACV,2629,2.52e-06,0.381,0.995,0.76,0.288,-3.565,0.109,94.979,0.0845
5i85Ybcu3Ag0yjHjiU3ttE,A Serpent,1VmqLcfBbBR02iz439Lwy8,Hold Me Down,2UYY5szJwDeW3i8PPhFlJU,Powerless,2022-05-06,116.038,spotify:track:5i85Ybcu3Ag0yjHjiU3ttE,2630,3.94e-06,0.337,0.952,0.854,0.135,-5.721,0.14,155.071,0.0353
3gyJ80gFkMSBbMPtAtrVxd,"The Power of Incredible Violence, Pt. III",1Mc4HuGUhs102TZAEVX1Kk,Pure Adult,29l6wv7OGmg03r3M7qsah0,"The Power of Incredible Violence, Pt. III",2022-05-26,288.0,spotify:track:3gyJ80gFkMSBbMPtAtrVxd,2631,0.0276,0.305,0.817,2.33e-05,0.227,-6.52,0.144,169.658,0.485
286xfJrd7ZI0s8FcnBnf2y,The Power of the Nightstar,5qwH9gKvchSfuv8V6pBU71,Dragonland,1X4QbLsdWE5LZnBemkia70,The Power of the Nightstar,2022-06-03,303.666,spotify:track:286xfJrd7ZI0s8FcnBnf2y,2632,0.000152,0.382,0.941,0.0,0.205,-6.441,0.117,169.984,0.155
2c6hHUovAjblovWyUtTLMX,POZR,"2LgIr0mJZYK6RK2ESNiOEw,6BeUqVZPHHC4sFlG5Eq2l5","Tragedy,Kazumii",26JkWLvZxde2pftEXsGsdP,POZR,2022-04-29,113.868,spotify:track:2c6hHUovAjblovWyUtTLMX,2633,0.0472,0.545,0.906,2.65e-06,0.224,-5.521,0.0597,137.093,0.695
7ipcAFnEn92OC9weOUe0tI,Saturday City,4WfUbvICLrqPW9rzuNGS1f,Blood Command,1VrI6y38tqIwZc01YRFh2G,Praise Armageddonism,2022-07-01,249.917,spotify:track:7ipcAFnEn92OC9weOUe0tI,2634,5.52e-05,0.493,0.951,0.0,0.292,-4.249,0.0946,129.933,0.544
